"target_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","target_id.1","ens_gene","ext_gene","gene_label","significant"
"ENSSSCT00000085597.2",0.0690258485986242,4.0028172374545,0.540045155417864,0.592413588950991,0.999999100285068,-4.96298002682625,"ENSSSCT00000085597.2","ENSSSCG00000022070","ZNF143","ZNF143","Not"
"ENSSSCT00000054485.3",-0.0942402958560047,4.41042452384137,-0.0837419643806465,0.933714687896878,0.999999100285068,-4.96302610419668,"ENSSSCT00000054485.3","ENSSSCG00000034220",NA,"ENSSSCG00000034220","Not"
"ENSSSCT00000047562.2",-0.0144532462402487,3.49257866785769,-0.0255948004173203,0.979718583020904,0.999999100285068,-4.96305291534316,"ENSSSCT00000047562.2","ENSSSCG00000003377","ACOT7","ACOT7","Not"
"ENSSSCT00000107752.1",-0.0538833706847761,3.47088454423539,-0.452357877964511,0.653661966423216,0.999999100285068,-4.96307731755183,"ENSSSCT00000107752.1","ENSSSCG00000004246","MCM9","MCM9","Not"
"ENSSSCT00000004950.4",0.0156077846620595,3.63495003913304,0.0351333567425937,0.972162954905533,0.999999100285068,-4.96311124152291,"ENSSSCT00000004950.4","ENSSSCG00000004480","COX7A2","COX7A2","Not"
"ENSSSCT00000011079.5",-0.0778642552668414,5.77164880896138,-0.922142685615212,0.362450183606765,0.999999100285068,-4.96311846455722,"ENSSSCT00000011079.5","ENSSSCG00000010118","HIRA","HIRA","Not"
"ENSSSCT00000005439.5",0.09144684993678,4.45659662299256,0.700398922143297,0.488075318411879,0.999999100285068,-4.96323935977586,"ENSSSCT00000005439.5","ENSSSCG00000004929","PARP16","PARP16","Not"
"ENSSSCT00000001065.5",-0.0158409401895012,3.56384889555232,-0.10897976428815,0.913809591373845,0.999999100285068,-4.96325281436941,"ENSSSCT00000001065.5","ENSSSCG00000000975","PANX2","PANX2","Not"
"ENSSSCT00000105000.1",0.169919948439492,4.90872675269632,0.816031249728357,0.41972398770712,0.999999100285068,-4.96326748227976,"ENSSSCT00000105000.1","ENSSSCG00000008452","LRPPRC","LRPPRC","Not"
"ENSSSCT00000018403.5",-0.0518184419925705,3.05982913015339,-0.181046823714205,0.857322542421481,0.999999100285068,-4.96327981324807,"ENSSSCT00000018403.5","ENSSSCG00000016898",NA,"ENSSSCG00000016898","Not"
"ENSSSCT00000061703.3",0.0812438670272129,2.1191837831651,0.178762650161976,0.859102905786184,0.999999100285068,-4.96332562167479,"ENSSSCT00000061703.3","ENSSSCG00000014239","CEP120","CEP120","Not"
"ENSSSCT00000062054.3",-0.00500445746782363,3.15307409476929,-0.0363755858512333,0.97117914362378,0.999999100285068,-4.96337789662222,"ENSSSCT00000062054.3","ENSSSCG00000034711",NA,"ENSSSCG00000034711","Not"
"ENSSSCT00000056669.1",-0.0672806850860383,3.51154799136231,-0.393733405209445,0.696046064562904,0.999999100285068,-4.96346210304794,"ENSSSCT00000056669.1","ENSSSCG00000025152","CEP89","CEP89","Not"
"ENSSSCT00000018733.5",0.0136270327500103,3.59694214786988,0.0699794913686508,0.944588222124016,0.999999100285068,-4.96356987289198,"ENSSSCT00000018733.5","ENSSSCG00000017208","SLC25A19","SLC25A19","Not"
"ENSSSCT00000038201.3",-0.134742623068454,4.36724797077703,-0.735118030920529,0.466918739350534,0.999999100285068,-4.96362656191748,"ENSSSCT00000038201.3","ENSSSCG00000038151",NA,"ENSSSCG00000038151","Not"
"ENSSSCT00000038553.2",0.0884715314007209,4.22656110688336,0.655670030447496,0.516107799703515,0.999999100285068,-4.9636716838604,"ENSSSCT00000038553.2","ENSSSCG00000014239","CEP120","CEP120","Not"
"ENSSSCT00000017321.5",0.172585472070011,3.81286919229789,0.659336105144264,0.513777906791229,0.999999100285068,-4.96367904905877,"ENSSSCT00000017321.5","ENSSSCG00000015908","TTC21B","TTC21B","Not"
"ENSSSCT00000000806.5",-0.058007794246222,3.90266091298665,-0.538428497912722,0.593517702183472,0.999999100285068,-4.96371828423417,"ENSSSCT00000000806.5","ENSSSCG00000000742","ITFG2","ITFG2","Not"
"ENSSSCT00000038140.3",-0.0760079037678327,3.97041325146371,-0.509151514954665,0.613680244574573,0.999999100285068,-4.96375800017752,"ENSSSCT00000038140.3","ENSSSCG00000039719","ZDHHC4","ZDHHC4","Not"
"ENSSSCT00000023179.2",0.139960047496158,4.96413436711409,0.797411207967649,0.430318662390617,0.999999100285068,-4.9637641188388,"ENSSSCT00000023179.2","ENSSSCG00000024418","RHOU","RHOU","Not"
"ENSSSCT00000051399.2",0.0624999870755256,3.78149746250357,0.214643323239528,0.831228368568666,0.999999100285068,-4.96381997724823,"ENSSSCT00000051399.2","ENSSSCG00000031690","TLDC2","TLDC2","Not"
"ENSSSCT00000004969.5",0.0745411627031314,4.10053994735819,0.570118893701859,0.572055564330107,0.999999100285068,-4.9638235911693,"ENSSSCT00000004969.5","ENSSSCG00000004498","HAUS1","HAUS1","Not"
"ENSSSCT00000070773.1",-0.0990788098911457,4.73745945371508,-0.712408189099142,0.480696956541976,0.999999100285068,-4.96384822863165,"ENSSSCT00000070773.1","ENSSSCG00000007173","IDH3B","IDH3B","Not"
"ENSSSCT00000027160.3",0.234021399130441,3.90741038192892,0.679904778085683,0.500812306678087,0.999999100285068,-4.96390390711043,"ENSSSCT00000027160.3","ENSSSCG00000009049","USP38","USP38","Not"
"ENSSSCT00000038076.3",0.141637902968193,5.80569489505446,0.929595842123508,0.358627845409911,0.999999100285068,-4.96391766886469,"ENSSSCT00000038076.3","ENSSSCG00000039473",NA,"ENSSSCG00000039473","Not"
"ENSSSCT00000028352.4",0.01002981655548,3.25102297388443,0.0613536886582463,0.951408965153162,0.999999100285068,-4.963976045333,"ENSSSCT00000028352.4","ENSSSCG00000010589","SFXN2","SFXN2","Not"
"ENSSSCT00000028591.4",0.144035696693748,5.00065307762409,0.720501225672489,0.4757605705762,0.999999100285068,-4.96400064262705,"ENSSSCT00000028591.4","ENSSSCG00000028943","ECH1","ECH1","Not"
"ENSSSCT00000002527.5",-0.0241936925558202,3.81733904555569,-0.150910642886605,0.880868965409926,0.999999100285068,-4.96401322421577,"ENSSSCT00000002527.5","ENSSSCG00000002269","MTHFD1","MTHFD1","Not"
"ENSSSCT00000027939.4",-0.349636507054544,4.38111822707132,-0.754045015092296,0.455611875975156,0.999999100285068,-4.96407203387864,"ENSSSCT00000027939.4","ENSSSCG00000028018","EP400","EP400","Not"
"ENSSSCT00000103606.1",0.146805904746789,4.05455321905185,0.528166305981009,0.600549141167838,0.999999100285068,-4.96411195696698,"ENSSSCT00000103606.1","ENSSSCG00000021158","MCF2L","MCF2L","Not"
"ENSSSCT00000046512.1",0.167787714674095,5.38430780093991,0.799008807333158,0.429403346161264,0.999999100285068,-4.96417022879318,"ENSSSCT00000046512.1","ENSSSCG00000031280","MRPL57","MRPL57","Not"
