"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSSSCT00000044999.3",-0.791133548835284,1.47071989308811,-2.15746096552774,0.0373789967232488,0.99960281654872,-4.38126010355411
"ENSSSCT00000093158.1",-0.189249739826506,6.73660060176711,-1.50538342664439,0.140521023408615,0.99960281654872,-4.38154647144214
"ENSSSCT00000046529.3",-0.15335094735641,4.72634197456689,-1.52611592413732,0.135289860549356,0.99960281654872,-4.38166104233494
"ENSSSCT00000057079.2",0.370087086291188,4.8371840826816,1.52036636356695,0.136724653866652,0.99960281654872,-4.38175827167864
"ENSSSCT00000104375.1",-0.634784756756502,1.84032521419865,-2.05709648947334,0.0466116612772311,0.99960281654872,-4.38192397597236
"ENSSSCT00000080519.1",-2.56329335745082,2.11922600263993,-2.13659727573289,0.0391529568267752,0.99960281654872,-4.382259638029
"ENSSSCT00000095027.1",-1.2873725653659,4.08211775986239,-1.54434249912058,0.130821271912566,0.99960281654872,-4.38270022074749
"ENSSSCT00000082346.2",-0.309050857721296,4.1398779809904,-1.56285156935404,0.126406029416086,0.99960281654872,-4.38320522965867
"ENSSSCT00000106910.1",1.32644172098,2.35249017851659,2.02878594165449,0.0495535178053774,0.99960281654872,-4.38331092767858
"ENSSSCT00000094149.1",1.11907519557744,2.86604904064661,1.83478809897729,0.0744012236788841,0.99960281654872,-4.38348685824061
"ENSSSCT00000031680.4",-0.154668842099448,6.7547081389538,-1.50285714942052,0.14116936017943,0.99960281654872,-4.38374648382351
"ENSSSCT00000037185.3",-1.15053031692376,2.79597673265102,-1.7628018550791,0.0860025985002652,0.99960281654872,-4.383881470737
"ENSSSCT00000034643.4",0.461796679301865,6.50488797127072,1.50224683918259,0.141326346547249,0.99960281654872,-4.38392538299813
"ENSSSCT00000003178.4",0.317425381086279,3.35844196595095,1.63967447613096,0.109354419191662,0.99960281654872,-4.38431361157506
"ENSSSCT00000071412.1",-0.783889489410152,4.43157838173808,-1.5243670428857,0.135725005281275,0.99960281654872,-4.3846169848376
"ENSSSCT00000052433.3",0.588600737647627,2.47319154157411,1.83216849926693,0.0747988452084519,0.99960281654872,-4.38497663643428
"ENSSSCT00000041802.3",0.356986429431758,2.84307547153101,1.74240148634703,0.0895545694681808,0.99960281654872,-4.38581459415739
"ENSSSCT00000071913.2",0.300124462304394,1.96580503190845,2.03411489476796,0.0489876957881726,0.99960281654872,-4.38593938168159
"ENSSSCT00000065083.3",0.248365371553348,3.27857012267478,1.66351788421292,0.10446352560223,0.99960281654872,-4.38603459979602
"ENSSSCT00000093532.1",0.338600251337846,3.35403058110996,1.66428837574949,0.104308539951853,0.99960281654872,-4.38610144748482
"ENSSSCT00000010538.4",-0.232689957000455,3.75192428507994,-1.59178954091874,0.119745589059544,0.99960281654872,-4.38641097656798
"ENSSSCT00000002090.5",4.55811907786094,0.43364454559291,2.63941784012835,0.0119907824616192,0.99960281654872,-4.3864252315377
"ENSSSCT00000107012.1",1.19191005192067,1.78648400152103,2.07022579365831,0.0453000108869303,0.99960281654872,-4.3868521639555
"ENSSSCT00000077997.2",1.40480528662867,1.79509870579773,2.13395162471616,0.039383137381186,0.99960281654872,-4.38699567567383
"ENSSSCT00000059908.3",-1.00057620337255,2.73360825329916,-1.75467221514156,0.0874036370326824,0.99960281654872,-4.38714244466282
"ENSSSCT00000006188.5",-0.189870647074098,5.31225197508062,-1.50337463554539,0.141036359611825,0.99960281654872,-4.38731254488369
"ENSSSCT00000057268.3",0.801308837826651,4.36267826476894,1.53792038650781,0.132381999716041,0.99960281654872,-4.3873230566635
"ENSSSCT00000005301.4",3.83975869560133,0.232905689304609,2.36051370744284,0.0235025164606551,0.99960281654872,-4.38744587077595
"ENSSSCT00000040121.3",-0.178974187609799,5.22668438462676,-1.50395640385441,0.140886957321509,0.99960281654872,-4.3876181205667
"ENSSSCT00000105243.1",0.283435907005773,5.21398032859823,1.50434270587568,0.140787822102992,0.99960281654872,-4.38778957188198
"ENSSSCT00000049209.3",0.240311595270253,4.43209900683805,1.53147030287284,0.133964586232265,0.99960281654872,-4.38795224532349
"ENSSSCT00000040949.3",0.180159180967598,6.80325242107418,1.49792138774682,0.142442957672039,0.99960281654872,-4.38802703214067
"ENSSSCT00000058752.3",0.459572454990408,2.2951773803693,1.90002673053434,0.0650632944974309,0.99960281654872,-4.38813868097714
"ENSSSCT00000036928.1",0.285296061504786,5.16608900822383,1.50348557179018,0.141007860617003,0.99960281654872,-4.38817588234074
"ENSSSCT00000081586.2",1.42364955402215,2.14779143616178,1.88017144409723,0.067792763874949,0.99960281654872,-4.3882719337911
"ENSSSCT00000036758.2",1.08449450847666,1.76490852990921,2.09455155456065,0.0429551163795799,0.99960281654872,-4.38839342161479
"ENSSSCT00000058907.1",0.27354439373179,3.53255348318098,1.61456106658166,0.114707813764714,0.99960281654872,-4.38851576470308
"ENSSSCT00000088900.2",0.904820511280434,1.08297753507411,2.3308500937914,0.0251864101208845,0.99960281654872,-4.38853561066247
"ENSSSCT00000089103.2",0.368012011948983,2.7626068407123,1.76927140275334,0.0849011811808551,0.99960281654872,-4.38855203513323
"ENSSSCT00000011436.5",-0.261154549087314,3.57581457826347,-1.59191119369378,0.119718204248743,0.99960281654872,-4.38857668621052
"ENSSSCT00000106991.1",3.38261885140147,1.63821898100922,2.36811589023766,0.0230876469709966,0.99960281654872,-4.38874741180234
"ENSSSCT00000075598.2",5.41864929030727,-0.0480487075927398,2.85291569084624,0.00698240978117822,0.99960281654872,-4.38891813067918
"ENSSSCT00000004142.5",1.90879313323065,0.069489959829293,2.71316293360802,0.0099717034509026,0.99960281654872,-4.38948586660714
"ENSSSCT00000100109.1",-0.221920116942247,3.13111514940757,-1.6729073577943,0.102587729486635,0.99960281654872,-4.3896258103439
"ENSSSCT00000104753.1",-0.221920116942247,3.13111514940757,-1.6729073577943,0.102587729486635,0.99960281654872,-4.3896258103439
"ENSSSCT00000093912.1",-0.221920116942247,3.13111514940757,-1.6729073577943,0.102587729486635,0.99960281654872,-4.3896258103439
"ENSSSCT00000095510.1",-0.221920116942247,3.13111514940757,-1.6729073577943,0.102587729486635,0.99960281654872,-4.3896258103439
"ENSSSCT00000053788.3",-0.372827945450564,3.49168221314552,-1.60337111834858,0.117161293303798,0.99960281654872,-4.38992147780947
"ENSSSCT00000053734.3",0.268908523312114,4.68395937993795,1.51614268481268,0.137786425324342,0.99960281654872,-4.39002739346317
"ENSSSCT00000077935.1",0.283811362219587,5.55227004843294,1.49546410518065,0.143080433508895,0.99960281654872,-4.39051547989925
"ENSSSCT00000029949.4",0.939298260944562,3.01763030930734,1.68710532801726,0.0998043038758274,0.99960281654872,-4.39060440132591
"ENSSSCT00000061467.3",1.4740757850231,2.03318914601693,1.97457151214934,0.055641340619968,0.99960281654872,-4.39209952985319
"ENSSSCT00000010724.4",-0.425062167537561,2.92980937159003,-1.72707969419887,0.0923023708114045,0.99960281654872,-4.39213878487052
"ENSSSCT00000046761.3",-0.314682421420634,4.40238198669299,-1.52364730444286,0.135904411874284,0.99960281654872,-4.39252682506838
"ENSSSCT00000041912.3",-0.323740299030665,4.21656207672474,-1.54260113666432,0.131242991298425,0.99960281654872,-4.39260629663697
"ENSSSCT00000033583.4",0.248727202875738,5.01493070280549,1.50051953760187,0.141771406033416,0.99960281654872,-4.39261014753192
"ENSSSCT00000055651.3",-0.377480639436716,3.90677524276271,-1.55119899536941,0.129171394769568,0.99960281654872,-4.39281377829922
"ENSSSCT00000027576.4",0.252094485202774,4.30024471738754,1.52922965878755,0.134517897165925,0.99960281654872,-4.3929002528402
"ENSSSCT00000050512.2",-0.151456877507663,6.13900207475452,-1.48967238461255,0.144591945947494,0.99960281654872,-4.39347774084908
"ENSSSCT00000032143.4",0.269562362208743,3.14620891019935,1.65972056639882,0.105230142939914,0.99960281654872,-4.39395189741571
"ENSSSCT00000066077.3",0.347786804838806,2.86168869020347,1.7435332416176,0.0893543459964604,0.99960281654872,-4.39395286911634
"ENSSSCT00000007587.5",0.512722017062096,4.99208280076908,1.5047811021562,0.140675385704455,0.99960281654872,-4.39399295019464
"ENSSSCT00000091943.1",0.448616410829514,4.59075197518623,1.5118634231033,0.138868900360513,0.99960281654872,-4.39413643705153
"ENSSSCT00000066639.1",1.35429615438887,2.48889506748895,1.88701035146033,0.0668417705591428,0.99960281654872,-4.3941797110818
"ENSSSCT00000097548.1",0.990851619702515,3.62105028814037,1.61420092761987,0.114786117135169,0.99960281654872,-4.3943808505825
"ENSSSCT00000089988.2",3.56976003085855,1.77763792354105,2.3524916875377,0.023947580935637,0.99960281654872,-4.39441336211467
"ENSSSCT00000106722.1",-1.20090431482227,1.63063680170427,-2.12780026459487,0.0399229495508579,0.99960281654872,-4.39441496831705
"ENSSSCT00000034535.4",0.335450461679026,5.65571728969387,1.4891710115572,0.144723389627162,0.99960281654872,-4.39456663723193
"ENSSSCT00000054967.3",0.33898699308906,3.48778663082306,1.60778762199222,0.116187870546149,0.99960281654872,-4.3946260609006
"ENSSSCT00000042003.3",0.329876894346558,5.1115267212961,1.49460038387328,0.143305042736509,0.99960281654872,-4.3950277664255
"ENSSSCT00000026612.4",1.72026800050074,2.79654535659318,1.90653033659755,0.0641899913160601,0.99960281654872,-4.39506246467551
"ENSSSCT00000009943.5",0.527516026307586,3.88069089362697,1.54835299817585,0.129854174981412,0.99960281654872,-4.39507172999981
"ENSSSCT00000012188.5",0.531185666253626,5.00003279564087,1.50039601153367,0.141803276823665,0.99960281654872,-4.39513568237217
"ENSSSCT00000007087.5",-4.06711597824291,-0.500608468477947,-3.3137759174671,0.00203389086514012,0.99960281654872,-4.3951791503505
"ENSSSCT00000005787.5",0.738798882667959,2.9953144672396,1.68486679325845,0.100238951248965,0.99960281654872,-4.39528044709006
"ENSSSCT00000041061.2",1.50460575563639,1.2514477739132,2.28943729528085,0.0277188536589558,0.99960281654872,-4.3953639904901
"ENSSSCT00000064162.3",0.575326583728533,1.76401597637134,2.11287386914455,0.0412600316885337,0.99960281654872,-4.39552940434943
"ENSSSCT00000051264.3",-1.18881554711938,2.44312700727247,-1.85482784639608,0.071418476776592,0.99960281654872,-4.39554180913764
"ENSSSCT00000062318.3",-0.310043530889931,3.96830775305802,-1.54843643964179,0.129834115248273,0.99960281654872,-4.39573941755504
"ENSSSCT00000029534.3",-0.62191419647235,2.55607868601547,-1.84707500460391,0.0725601173300242,0.99960281654872,-4.39575035343981
"ENSSSCT00000008383.5",-0.383988488959584,2.28998022626083,-1.92093178730656,0.0622919214668475,0.99960281654872,-4.39578073406308
"ENSSSCT00000029660.4",0.650015757496765,5.35902213662609,1.49048757594768,0.144378432450848,0.99960281654872,-4.39578629400927
"ENSSSCT00000051201.2",0.281485633667357,4.49786602176988,1.51162370674053,0.138929739521052,0.99960281654872,-4.39622992135379
"ENSSSCT00000033253.4",0.407018593393432,4.89783834062993,1.49858197369048,0.142271973705529,0.99960281654872,-4.39656617373862
"ENSSSCT00000014538.4",0.363731143500595,4.70777063530225,1.50624016071928,0.140301695026656,0.99960281654872,-4.39657947042338
"ENSSSCT00000026074.4",0.0895223722211074,6.25182268365548,1.48525000046476,0.145754637445657,0.99960281654872,-4.39707665793541
"ENSSSCT00000065735.3",-0.286015122611076,2.59871072777932,-1.81054441824086,0.0781505431144853,0.99960281654872,-4.39710346627347
"ENSSSCT00000041618.2",0.176478944419316,4.18466379824721,1.52846049391732,0.134708259975393,0.99960281654872,-4.39712635479714
