"target_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","target_id.1","ens_gene","ext_gene","gene_label","significant"
"ENSSSCT00000080680.2",-1.18956554151457,2.957956496096,-4.16801791731201,0.000178172663335993,0.00117547718504404,0.22663057070998,"ENSSSCT00000080680.2","ENSSSCG00000011261","WDR48","WDR48","Significant"
"ENSSSCT00000081100.2",1.22500459007646,2.08148894183326,4.07958072444656,0.000231613129478875,0.0014499835778666,0.225955855984423,"ENSSSCT00000081100.2","ENSSSCG00000006306","MPZL1","MPZL1","Significant"
"ENSSSCT00000017061.5",1.85887883812904,-4.57269820258705,3.97051392608028,0.000319361754004772,0.00189939267193937,0.222829401285654,"ENSSSCT00000017061.5","ENSSSCG00000054337","C4BPA","C4BPA","Significant"
"ENSSSCT00000093284.1",1.80828777729993,-2.62533269338111,3.95746838672325,0.00033181401391547,0.00196164353757026,0.222628928719889,"ENSSSCT00000093284.1","ENSSSCG00000017479","WIPF2","WIPF2","Significant"
"ENSSSCT00000006713.4",-1.19446651650326,1.27039228441529,-4.03934531853712,0.000260833059763096,0.00160094146847063,0.222110415590866,"ENSSSCT00000006713.4","ENSSSCG00000006121","PIP4P2","PIP4P2","Significant"
"ENSSSCT00000077697.2",-2.03558596451858,4.66347080515432,-4.255399265548,0.00013728820545474,0.000950752899457593,0.221718510551641,"ENSSSCT00000077697.2","ENSSSCG00000002825",NA,"ENSSSCG00000002825","Significant"
"ENSSSCT00000085342.2",-4.1974246836828,-1.55956870006846,-3.9570485631231,0.000332222496056483,0.00196236128526797,0.221517149757569,"ENSSSCT00000085342.2","ENSSSCG00000008635","NOL10","NOL10","Significant"
"ENSSSCT00000084180.1",-2.35878924867435,-4.69276161575325,-3.96430174912922,0.000325233598380257,0.00192868611160238,0.215298053487236,"ENSSSCT00000084180.1","ENSSSCG00000034581","LRIG2","LRIG2","Significant"
"ENSSSCT00000030108.4",1.06397995810134,4.39781909915658,4.26708258650024,0.000132571627394893,0.000924570126114027,0.214939195257378,"ENSSSCT00000030108.4","ENSSSCG00000024253","CTCF","CTCF","Significant"
"ENSSSCT00000026214.4",-1.0039655057474,3.45003949504046,-4.21741729974688,0.000153786105042573,0.00104524539687472,0.210955861262608,"ENSSSCT00000026214.4","ENSSSCG00000025901","LCLAT1","LCLAT1","Significant"
"ENSSSCT00000073396.2",-1.38052094358169,-0.0911361586715682,-3.97548054603203,0.000314741608838015,0.00187705056055508,0.210589885960288,"ENSSSCT00000073396.2","ENSSSCG00000001867","PSTPIP1","PSTPIP1","Significant"
"ENSSSCT00000016349.4",-2.80230607740042,-2.82058867117394,-3.95309257884486,0.00033609572673734,0.00198156692125574,0.208312024206439,"ENSSSCT00000016349.4","ENSSSCG00000059078","MMP3","MMP3","Significant"
"ENSSSCT00000079241.2",-2.14863214995799,-4.03092871919924,-3.96334855765261,0.000326143821829874,0.00193267778388608,0.208012022450136,"ENSSSCT00000079241.2","ENSSSCG00000055891","ELK1","ELK1","Significant"
"ENSSSCT00000103419.1",-3.07511598364413,0.875942518142452,-3.98639052310237,0.00030482011031637,0.00182455569611803,0.207082261933881,"ENSSSCT00000103419.1","ENSSSCG00000017509",NA,"ENSSSCG00000017509","Significant"
"ENSSSCT00000079690.2",-2.25205675268995,2.99700738986012,-4.111804449702,0.000210539065176936,0.00134018267884202,0.205562133033321,"ENSSSCT00000079690.2","ENSSSCG00000007381","YWHAB","YWHAB","Significant"
