"target_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","target_id.1","ens_gene","ext_gene","gene_label","significant"
"ENSSSCT00000005492.4",0.0725133448814401,-4.23642138881124,0.0561055901378301,0.955560679438758,0.999936080199931,-4.60102089879514,"ENSSSCT00000005492.4","ENSSSCG00000004980","THSD4","THSD4","Not"
"ENSSSCT00000056479.3",0.0211980685005517,-4.34924245125539,0.0180490162957989,0.985697084726166,0.999936080199931,-4.60102124477831,"ENSSSCT00000056479.3","ENSSSCG00000038569","ARMCX1","ARMCX1","Not"
"ENSSSCT00000080108.2",0.730060717567298,-3.13491876578095,0.424340550952376,0.673783684339341,0.999936080199931,-4.60102253533618,"ENSSSCT00000080108.2","ENSSSCG00000022788","PPA2","PPA2","Not"
"ENSSSCT00000060258.3",0.451427625733665,-3.61876598770508,0.241284403443294,0.810671730246995,0.999936080199931,-4.60102308421823,"ENSSSCT00000060258.3","ENSSSCG00000013857","EPS15L1","EPS15L1","Not"
"ENSSSCT00000097686.1",-0.196532888443307,-3.06441066743252,-0.270704743333803,0.78812806042827,0.999936080199931,-4.60102347618539,"ENSSSCT00000097686.1","ENSSSCG00000060444",NA,"ENSSSCG00000060444","Not"
"ENSSSCT00000026581.3",-0.27298656972685,-1.38099762913498,-0.573830352371489,0.569567315968758,0.999936080199931,-4.60102353003541,"ENSSSCT00000026581.3","ENSSSCG00000021434",NA,"ENSSSCG00000021434","Not"
"ENSSSCT00000016253.5",0.2871292548848,2.55287860990478,0.973294726058792,0.336750289556124,0.999936080199931,-4.60102353464826,"ENSSSCT00000016253.5","ENSSSCG00000014898","DDIAS","DDIAS","Not"
"ENSSSCT00000055461.3",-1.19245465899819,-1.29931121989921,-0.634544217575371,0.529644228189615,0.999936080199931,-4.60102388521974,"ENSSSCT00000055461.3","ENSSSCG00000012518","ARMCX5","ARMCX5","Not"
"ENSSSCT00000004448.5",-0.460842621657401,-3.6909795581276,-0.259997909129231,0.796312048098125,0.999936080199931,-4.60102406265612,"ENSSSCT00000004448.5","ENSSSCG00000004023","CEP43","CEP43","Not"
"ENSSSCT00000097135.1",0.919514716298743,-1.52356135487267,0.555607744515469,0.581835471113755,0.999936080199931,-4.60102508546028,"ENSSSCT00000097135.1","ENSSSCG00000009931","MVK","MVK","Not"
