"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSSSCT00000012362.5",-0.239184602723812,-3.35298516721295,-0.172488547212609,0.863996969380897,0.999296415443386,-5.15714956252739
"ENSSSCT00000088231.1",0.0268008328440104,-4.25630079084755,0.0265333527438656,0.978975046669577,0.999494240388168,-5.15715583917341
"ENSSSCT00000019006.5",-0.203000787571722,-3.58745109037559,-0.225514895734389,0.822824295087971,0.999296415443386,-5.15715960755867
"ENSSSCT00000009950.5",0.179607106407584,3.6502697260041,1.68276371007227,0.100873079062116,0.999296415443386,-5.15717296816774
"ENSSSCT00000066143.3",0.108074752639194,-3.48081737074042,0.118142683153252,0.906595996848841,0.999296415443386,-5.15717493736078
"ENSSSCT00000092880.1",0.834849474623429,-2.69300767831199,0.487260844436033,0.628958484774968,0.999296415443386,-5.1571845673732
"ENSSSCT00000058833.3",-0.995124922843029,-0.526274485956767,-0.889713735332179,0.379389081863956,0.999296415443386,-5.15718834439344
"ENSSSCT00000013718.4",-0.0125892677705091,-3.94449339679236,-0.0157115874337689,0.987549208453515,0.999775105253853,-5.15721114557234
"ENSSSCT00000088759.1",0.73187581742415,-3.77784722756047,0.41798616706044,0.678382022183476,0.999296415443386,-5.15724502268213
"ENSSSCT00000073844.3",0.122062186804466,-4.89491847639201,0.0929860460372896,0.926418162318404,0.999296415443386,-5.15725204629835
"ENSSSCT00000106963.1",0.263725096262048,-3.59452846814429,0.129879023050461,0.897368240924405,0.999296415443386,-5.1573003946049
"ENSSSCT00000064428.2",-0.182551815883959,-4.15633410316963,-0.114485342769842,0.909474345997906,0.999296415443386,-5.15732846561439
"ENSSSCT00000010532.5",-0.282541316595927,-3.10362424452778,-0.365844516900284,0.716572153024352,0.999296415443386,-5.15736174349478
"ENSSSCT00000061790.3",-0.540310918454558,-3.17055633588533,-0.413575568502928,0.681581103425192,0.999296415443386,-5.15736952572841
"ENSSSCT00000000093.4",1.26981602345287,0.0221621739610859,0.80270253811031,0.42729160366624,0.999296415443386,-5.15741560323803
"ENSSSCT00000091875.1",-0.30137441952553,-3.68368096033488,-0.325089007917728,0.74695152704015,0.999296415443386,-5.15743817454588
"ENSSSCT00000106665.1",-0.332426278634789,-1.9298274590528,-0.61378059342273,0.543129478015447,0.999296415443386,-5.1574398042683
"ENSSSCT00000102968.1",-0.00788206556266768,-4.54914421219382,-0.0077763546276172,0.993837359841958,0.999968967146183,-5.15746265750112
"ENSSSCT00000072265.2",-0.919984138528553,1.34154030562735,-1.50310571142809,0.141330832805365,0.999296415443386,-5.15747961488647
"ENSSSCT00000084470.2",0.366409242555542,0.00426644701159398,0.8532564611159,0.399027298266781,0.999296415443386,-5.15750525640772
"ENSSSCT00000071782.2",-0.0948041827203516,-3.85005818301248,-0.0554652950341806,0.95606729829933,0.999296415443386,-5.15752963804772
"ENSSSCT00000056536.2",0.958881156821873,-2.09662820794157,0.57268013762449,0.570337871520577,0.999296415443386,-5.15756148919375
"ENSSSCT00000065683.2",0.381688102753134,-2.96464630158047,0.250651789103702,0.803475097427366,0.999296415443386,-5.15765258363429
"ENSSSCT00000094466.1",-0.143134409255691,-4.16505912275864,-0.0956459701144927,0.924319799585269,0.999296415443386,-5.15769385370166
"ENSSSCT00000069864.2",-0.889376027240433,-3.88894185254398,-0.531947359603172,0.597953881651859,0.999296415443386,-5.15772695192948
"ENSSSCT00000072742.1",0.0377425959318414,-4.81784430418635,0.0289040097203528,0.977097060031882,0.999296415443386,-5.15776760489705
"ENSSSCT00000089480.2",-0.069239339441074,-4.19201929884267,-0.0766711124992642,0.93929979324762,0.999296415443386,-5.15777183288729
"ENSSSCT00000037482.2",0.0687054428569809,-4.02759780826249,0.0521901136485956,0.958658995129263,0.999296415443386,-5.15786093825391
"ENSSSCT00000010115.4",0.537869947544411,2.65648970169195,1.48887030347304,0.145027247296124,0.999296415443386,-5.15796889364937
"ENSSSCT00000094101.1",-0.198809509581518,-3.38586583402105,-0.211564479023789,0.833612115583188,0.999296415443386,-5.15801445258628
"ENSSSCT00000040422.2",-0.0746226973636852,-4.94593307518774,-0.0743136921830989,0.941162571466586,0.999296415443386,-5.1580640941567
"ENSSSCT00000090825.2",-0.323284052384786,-2.17437810755425,-0.560779722826835,0.578340452093951,0.999296415443386,-5.15813101638136
"ENSSSCT00000080232.2",0.0145042429890614,-4.1713038537208,0.0119589197475391,0.990522875918507,0.999905134571071,-5.15820250385527
