"target_id","ext_gene","target_biotype","num_aggregated_transcripts","sum_mean_obs_counts","pval","qval"
"ENSSSCG00000032312","RAB11A","protein_coding",4,23.7971656597626,5.24737683039803e-41,8.00172492867396e-37
"ENSSSCG00000053522","ATP6V1G1","protein_coding",4,19.6783883220886,1.719805737326e-31,1.31126588442421e-27
"ENSSSCG00000033169","RPS15","protein_coding",4,29.5076292928115,8.07496031018803e-29,4.10450232566857e-25
"ENSSSCG00000028485","YBX1","protein_coding",3,25.0206039258797,2.12067542303227e-27,7.71437383057452e-24
"ENSSSCG00000028485","YBX1","protein_coding_CDS_not_defined",3,25.0206039258797,2.12067542303227e-27,7.71437383057452e-24
"ENSSSCG00000001862","ETFA","protein_coding",7,30.8976035009717,2.52946876207441e-27,7.71437383057452e-24
"ENSSSCG00000014913","PICALM","protein_coding",6,29.0363770234234,8.87746488969897e-27,2.18188765622445e-23
"ENSSSCG00000008633","PDIA6","protein_coding",4,23.8032458735701,1.00158788075094e-26,2.18188765622445e-23
"ENSSSCG00000003419","MAD2L2","nonsense_mediated_decay",7,31.2044157013717,1.58768339484539e-26,3.02632301099968e-23
"ENSSSCG00000003419","MAD2L2","protein_coding",7,31.2044157013717,1.58768339484539e-26,3.02632301099968e-23
"ENSSSCG00000003419","MAD2L2","protein_coding_CDS_not_defined",7,31.2044157013717,1.58768339484539e-26,3.02632301099968e-23
"ENSSSCG00000011700","CP","protein_coding",4,23.2770680161552,2.71002415299718e-26,4.59168425656155e-23
"ENSSSCG00000006062","YWHAZ","protein_coding",5,31.4783969213504,2.47932938124442e-25,3.78072937345962e-22
"ENSSSCG00000017626","SRSF1","protein_coding",5,27.0454674095177,4.42548084497366e-25,6.13492340045485e-22
"ENSSSCG00000012042","ATP5PO","protein_coding",2,15.5327953315189,6.15911336393491e-25,7.82669330722029e-22
"ENSSSCG00000017168","SEPTIN9","protein_coding",6,37.0943028233186,6.80458930915265e-25,7.98178325963606e-22
"ENSSSCG00000002307","ERH","protein_coding",2,11.3568036870338,8.3160438408313e-25,9.05795375205975e-22
"ENSSSCG00000012625","PGRMC1","protein_coding",3,19.2428348122166,1.83801192633388e-24,1.86852292431102e-21
"ENSSSCG00000029521","CD82","protein_coding",3,22.3033883427706,2.53587126603801e-24,2.41684380848836e-21
"ENSSSCG00000037170","POMP","protein_coding",2,13.7725532228852,8.55283824748769e-24,7.67189590799646e-21
"ENSSSCG00000017212","SUMO2","protein_coding",3,13.2567967166151,1.27678852871354e-23,1.08165268190848e-20
"ENSSSCG00000005656",NA,"protein_coding",4,27.7158315199835,1.41181558888542e-23,1.13309346920599e-20
"ENSSSCG00000015710","ACTR3","protein_coding",4,25.6789643804409,1.76056233634664e-23,1.3423407533475e-20
"ENSSSCG00000025295","NDFIP1","protein_coding",4,25.208750607161,2.94086364660921e-23,2.13548713081638e-20
"ENSSSCG00000012811","VBP1","protein_coding",3,14.124947906776,4.97507533117486e-23,3.44840562386752e-20
"ENSSSCG00000016019","NCKAP1","protein_coding",3,16.755401052422,1.2638819260643e-22,8.37953716980629e-20
"ENSSSCG00000016738","H2AZ2","protein_coding",4,19.4630938611717,3.00868980952594e-22,1.91164628772754e-19
"ENSSSCG00000014909","SYTL2","protein_coding",6,28.6847565558504,3.18564703079374e-22,1.94311726290295e-19
"ENSSSCG00000016856","C9","protein_coding",2,7.1464750519178,3.9365981330204e-22,2.30881480501647e-19
"ENSSSCG00000022774","NOP53","protein_coding",3,15.8458457922186,8.40036820222701e-22,4.74434128576888e-19
"ENSSSCG00000006899","RPL5","protein_coding",3,18.5904481104718,1.90962445908291e-21,1.03999512059126e-18
"ENSSSCG00000031791","ARF4","protein_coding",4,20.9775455261175,2.70199168218764e-21,1.42078176419584e-18
"ENSSSCG00000005066","EXOC5","protein_coding",5,18.348769361083,2.83900218931658e-21,1.44306481282962e-18
"ENSSSCG00000036712","TPD52L2","protein_coding",3,14.8496640266342,3.49810541342112e-21,1.72072933707286e-18
"ENSSSCG00000006193","TRAM1","protein_coding",2,14.1744358683388,5.28770783617028e-21,2.51975802480502e-18
"ENSSSCG00000020715","GOLGA7","protein_coding",4,15.7759267628155,7.98759178964778e-21,3.69099355152542e-18
"ENSSSCG00000056538","PCNA","protein_coding",2,9.93573427146207,8.34305339903797e-21,3.74185944946853e-18
"ENSSSCG00000022952","NMD3","protein_coding",4,20.0528376641858,9.08616838941585e-21,3.95871376486292e-18
"ENSSSCG00000021229","MAT2B","protein_coding",3,21.3167008706655,9.97188808118219e-21,4.22392559305409e-18
"ENSSSCG00000016434","RHEB","protein_coding",6,25.1661835464938,1.09840661355082e-20,4.52691958109094e-18
"ENSSSCG00000035842","SUMO1","protein_coding",3,20.006410770708,1.35148352874717e-20,5.4233611394383e-18
"ENSSSCG00000006083","LAPTM4B","protein_coding",3,22.3022301484983,1.80893904405226e-20,7.07295166224433e-18
"ENSSSCG00000016707","HOXA1","protein_coding",2,5.53227969841107,2.17184013554311e-20,8.27959755672424e-18
"ENSSSCG00000010877","HNRNPU","protein_coding",5,33.2619931168917,4.32681165862728e-20,1.60925734103433e-17
"ENSSSCG00000025966","EIF4H","protein_coding",5,28.9667525527682,4.96519793834539e-20,1.80272150861497e-17
"ENSSSCG00000035863","PLIN2","protein_coding",3,19.774581343035,5.6543130945214e-20,2.00517721810132e-17
"ENSSSCG00000007253","MAPRE1","protein_coding",4,23.51233176429,6.41298424649223e-20,2.22253629033546e-17
"ENSSSCG00000009072","PGRMC2","protein_coding",2,9.58439391543728,7.04931940480591e-20,2.38877936897523e-17
"ENSSSCG00000016692","TAX1BP1","protein_coding",2,16.4573376427355,8.50192779328348e-20,2.81838906347347e-17
"ENSSSCG00000007520",NA,"protein_coding",6,38.6172263607565,1.69704082262331e-19,5.50599478812402e-17
"ENSSSCG00000013260","MDK","protein_coding",3,24.5503892778187,1.79880112526876e-19,5.59794252229047e-17
"ENSSSCG00000012913","PPP1CA","protein_coding",5,29.852438380494,1.78804309251172e-19,5.59794252229047e-17
"ENSSSCG00000037142",NA,"protein_coding",2,14.2501752148184,2.0875997352652e-19,6.36676167261181e-17
"ENSSSCG00000016708","SKAP2","protein_coding",1,7.45166917524411,2.4797491617332e-19,7.41444999358227e-17
"ENSSSCG00000024666","FXYD3","protein_coding",2,17.0584119507128,2.6027166933395e-19,7.63246670321808e-17
"ENSSSCG00000021988","TUSC3","protein_coding",4,22.3250883884188,3.05583923947478e-19,8.79216840806621e-17
"ENSSSCG00000009711","HPF1","protein_coding",2,10.2823483211191,3.39500646564699e-19,9.58712103604647e-17
"ENSSSCG00000000599","DERA","protein_coding",4,15.8572287540569,4.27081753396126e-19,1.18410357409773e-16
"ENSSSCG00000023245","NONO","protein_coding",5,30.4992209324781,6.54035448805556e-19,1.78096188550642e-16
"ENSSSCG00000022545","CALM3","protein_coding",5,24.0119123202588,8.85608522943576e-19,2.36923585374852e-16
"ENSSSCG00000003061","CADM4","protein_coding",2,11.519897786468,1.119639254469e-18,2.94368603299961e-16
"ENSSSCG00000030318","SDHC","protein_coding",6,31.5239649942689,1.42920840538067e-18,3.6938981311271e-16
"ENSSSCG00000006544","UBE2Q1","protein_coding",2,14.0990826685728,1.47940114789977e-18,3.69826034497107e-16
"ENSSSCG00000016857","DAB2","protein_coding",3,9.84951599746164,1.46798541951911e-18,3.69826034497107e-16
"ENSSSCG00000038854","PSMF1","protein_coding",3,17.9419606153221,1.63087129580454e-18,4.011154256407e-16
"ENSSSCG00000011615","RAB7A","protein_coding",7,44.5439950216558,1.96623887735245e-18,4.75923438742025e-16
"ENSSSCG00000009772","TMED2","protein_coding",2,15.2371726917425,2.58054162098819e-18,6.14854362163263e-16
"ENSSSCG00000029608","SEC62","protein_coding",3,20.758159342357,2.69870463653967e-18,6.33116107732207e-16
"ENSSSCG00000010166","NTPCR","protein_coding",2,13.130207241669,3.11623494705143e-18,7.19991919811929e-16
"ENSSSCG00000033500","SNRPD2","protein_coding",3,16.3284718351639,3.33249671343139e-18,7.584663042256e-16
"ENSSSCG00000004499","ATP5F1A","protein_coding",2,14.4195302190333,4.54003124796634e-18,1.01810200735645e-15
"ENSSSCG00000016893","NDUFS4","protein_coding",3,18.7998412965848,4.91835583643888e-18,1.08695663985299e-15
"ENSSSCG00000002734","MARVELD3","protein_coding",2,13.6733611790795,7.96433350011726e-18,1.73497316490412e-15
"ENSSSCG00000038507","RPS29","protein_coding",3,19.7894894556101,1.02674394771448e-17,2.20518569840819e-15
"ENSSSCG00000009828","PPP1CC","protein_coding",4,23.2225673817555,1.17657104983901e-17,2.49187943597153e-15
"ENSSSCG00000022353","RAP1GDS1","protein_coding",4,20.4995495863151,1.64766578684109e-17,3.44181583336162e-15
"ENSSSCG00000038947",NA,"protein_coding",5,35.0345649076099,2.18514624428474e-17,4.50287771339162e-15
"ENSSSCG00000025463","PROS1","protein_coding",3,17.5896410314453,2.45785407675591e-17,4.99730890886011e-15
"ENSSSCG00000037030","RPL15","protein_coding",2,18.0482152906908,2.62487288714465e-17,5.21691854758885e-15
"ENSSSCG00000032003",NA,"protein_coding",4,22.5631790362938,2.63428899051965e-17,5.21691854758885e-15
"ENSSSCG00000011068",NA,"protein_coding",3,19.8043586811638,2.72559856321857e-17,5.32854519109231e-15
"ENSSSCG00000026861","NECTIN4","protein_coding",2,13.9348483602822,3.19434563506212e-17,6.16589577076737e-15
"ENSSSCG00000002670","USP10","protein_coding",2,14.0788420301294,4.30652992318277e-17,8.14175654587755e-15
"ENSSSCG00000007845","UQCRC2","protein_coding",2,12.861158213302,4.32475755928967e-17,8.14175654587755e-15
"ENSSSCG00000025355","ZNF146","protein_coding",6,24.4078408160298,4.55123918577598e-17,8.46363979803633e-15
"ENSSSCG00000015331","PON2","protein_coding",2,9.60938179907327,5.20219498930195e-17,9.55762305926089e-15
"ENSSSCG00000022358","RAB28","protein_coding",3,14.7543934805527,5.79212056891953e-17,1.05147674470778e-14
"ENSSSCG00000027293","TNPO1","protein_coding",3,18.2931685326966,8.75821260163241e-17,1.57122334073285e-14
"ENSSSCG00000000444","DCTN2","protein_coding",5,26.3751392364781,1.04303007928372e-16,1.84943786965087e-14
"ENSSSCG00000016711","CBX3","protein_coding",3,18.2203191931579,1.35987081551535e-16,2.3835252949188e-14
"ENSSSCG00000005135","MTAP","protein_coding",2,12.7103050144088,1.45939814447062e-16,2.50049014663286e-14
"ENSSSCG00000007646",NA,"protein_coding",2,13.6991606549614,1.44940619602317e-16,2.50049014663286e-14
"ENSSSCG00000040494","RPL3","protein_coding",2,17.8304376015612,1.57716687118159e-16,2.67224640207201e-14
"ENSSSCG00000000406","PTGES3","protein_coding",3,16.6853696986058,1.61539647166904e-16,2.70694294466826e-14
"ENSSSCG00000017513","NPEPPS","protein_coding",4,20.2662099735119,1.64765909046003e-16,2.73099494243749e-14
"ENSSSCG00000001400","DDX39B","protein_coding",11,52.8231081176511,1.78874955665167e-16,2.93297225692272e-14
"ENSSSCG00000001400","DDX39B","retained_intron",11,52.8231081176511,1.78874955665167e-16,2.93297225692272e-14
"ENSSSCG00000001400","DDX39B","nonsense_mediated_decay",11,52.8231081176511,1.78874955665167e-16,2.93297225692272e-14
"ENSSSCG00000008303","CCT7","protein_coding",3,16.4994332626747,1.90550999862566e-16,3.09118318819602e-14
"ENSSSCG00000005638","LCN2","protein_coding",2,17.2083451176466,2.10462858245774e-16,3.37826118462084e-14
"ENSSSCG00000000206","FAIM2","protein_coding",2,9.48185025933525,2.9474456964798e-16,4.68183327350213e-14
"ENSSSCG00000009851",NA,"protein_coding",2,17.9060201885757,3.52155315984306e-16,5.53609939530379e-14
"ENSSSCG00000006785","RAP1A","protein_coding",3,17.2778269945042,3.6897652461583e-16,5.74135002435386e-14
"ENSSSCG00000005453",NA,"protein_coding",4,23.4214918544316,3.85830394472186e-16,5.94295725788522e-14
"ENSSSCG00000002704","KARS1","protein_coding",2,16.974162569148,4.03304934818301e-16,6.13694229646773e-14
"ENSSSCG00000009821","ARPC3","protein_coding",2,15.4957991194026,4.06473324115182e-16,6.13694229646773e-14
"ENSSSCG00000033326","RPL37","protein_coding",2,17.4548842368675,4.38571761408648e-16,6.55664783305929e-14
"ENSSSCG00000031857","SMIM19","protein_coding",2,11.5016086662755,4.44060284718033e-16,6.57424784627697e-14
"ENSSSCG00000037508","GSN","protein_coding",4,29.3504593243797,5.035308224197e-16,7.38302068372885e-14
"ENSSSCG00000002443","TC2N","protein_coding",2,13.9600849948243,5.10891553599568e-16,7.41960504841887e-14
"ENSSSCG00000007932",NA,"protein_coding",3,16.3961888469738,5.90282743189445e-16,8.49171844424137e-14
"ENSSSCG00000003702","GATA6","protein_coding",1,4.43362887924421,7.97320709015545e-16,1.13629378427832e-13
"ENSSSCG00000013889",NA,"protein_coding",2,18.2787893954175,9.20394451294362e-16,1.28762339337502e-13
"ENSSSCG00000036115","PPP3R1","protein_coding",3,13.2017433468429,9.129839739344e-16,1.28762339337502e-13
"ENSSSCG00000033025","C21orf91","protein_coding",2,10.8309517469916,1.29427284655737e-15,1.79421514883213e-13
"ENSSSCG00000004193","ENPP1","protein_coding",3,10.4882718482459,1.31190419719907e-15,1.80227271198996e-13
"ENSSSCG00000013335","LGR4","protein_coding",3,16.3971177573756,1.49909410108579e-15,2.04104338816582e-13
"ENSSSCG00000028167","SLIRP","protein_coding",2,11.6842937796379,1.54094695020629e-15,2.07946018085803e-13
"ENSSSCG00000027820","CD200","protein_coding",4,8.46857243170813,1.56462365154408e-15,2.0928900054733e-13
"ENSSSCG00000002707","GABARAPL2","protein_coding",4,20.74597564648,1.94760253291607e-15,2.58252095864671e-13
"ENSSSCG00000004294","SYNCRIP","protein_coding",4,27.188226206017,2.20014037079888e-15,2.8922362512338e-13
"ENSSSCG00000003761","ADGRL2","protein_coding",6,31.4200480297705,2.69045002315426e-15,3.49229889216864e-13
"ENSSSCG00000034012","CASP3","protein_coding",2,13.7481864497711,2.70241503886091e-15,3.49229889216864e-13
"ENSSSCG00000055425","RBM34","protein_coding",2,11.3028529409704,2.77980413089406e-15,3.56212043630282e-13
"ENSSSCG00000000522","NAP1L1","protein_coding",5,32.3654903984151,3.12260137796611e-15,3.96804570105044e-13
"ENSSSCG00000009480","NDFIP2","protein_coding",2,13.7092837626083,3.3715203245967e-15,4.24895152312191e-13
"ENSSSCG00000014004","PLPP2","protein_coding",3,19.6272856563993,3.85113624371437e-15,4.81360463773774e-13
"ENSSSCG00000009164","CISD2","protein_coding",2,11.9143062170053,4.21286420752839e-15,5.2229240894797e-13
"ENSSSCG00000039460","RPL28","protein_coding",2,18.4378849569997,4.4481020150557e-15,5.43079888291034e-13
"ENSSSCG00000021672","WBP2","protein_coding",4,19.3024418249866,4.45176641329787e-15,5.43079888291034e-13
"ENSSSCG00000023380","ISCU","protein_coding",4,15.9867209545923,4.55303256917618e-15,5.51025346407679e-13
"ENSSSCG00000012633","IL13RA1","protein_coding",3,16.2454471538181,4.64130445007074e-15,5.5728544534747e-13
"ENSSSCG00000025667","FBXO2","protein_coding",2,13.5942076179673,4.88452605715265e-15,5.81907326918131e-13
"ENSSSCG00000008359","RAB1A","protein_coding",4,24.710708117217,5.14952961526806e-15,6.08722303125757e-13
"ENSSSCG00000039953","PNRC1","protein_coding",2,13.6365344072704,7.7103158811132e-15,9.04420052854578e-13
"ENSSSCG00000013405","EIF4G2","protein_coding",4,33.2558835193048,8.31705414710264e-15,9.65752741100617e-13
"ENSSSCG00000054923","CKS1B","protein_coding",2,10.3665523684418,8.35985060169725e-15,9.65752741100617e-13
"ENSSSCG00000048856",NA,"lncRNA",2,15.5224791990848,8.96448544151138e-15,1.02781532704968e-12
"ENSSSCG00000008162","IL1R1","protein_coding",2,14.0321392391092,1.02671412205513e-14,1.16838534680736e-12
"ENSSSCG00000016127","NDUFS1","protein_coding",3,18.091126032573,1.07611711820707e-14,1.19778904638975e-12
"ENSSSCG00000009043","ABCE1","protein_coding",3,17.144711350222,1.07491801926368e-14,1.19778904638975e-12
"ENSSSCG00000008077","CARD19","protein_coding",4,19.5367639159051,1.06889575967351e-14,1.19778904638975e-12
"ENSSSCG00000008953","CXCL8","protein_coding",2,8.98566155131284,1.20461816307987e-14,1.33110307020326e-12
"ENSSSCG00000035997","RPL10","protein_coding",4,25.1230785538576,1.47059327177482e-14,1.61331487779096e-12
"ENSSSCG00000008358","ACTR2","protein_coding",4,25.0053832772446,1.67335232159549e-14,1.82263925371497e-12
"ENSSSCG00000003885","CMPK1","protein_coding",3,18.8333356088991,2.17611502406216e-14,2.35344524836339e-12
"ENSSSCG00000011535","ARL8B","protein_coding",5,24.3263614506176,2.50974776729492e-14,2.69515096503382e-12
"ENSSSCG00000002655","MAP1LC3B","protein_coding",3,20.3861584510331,2.58455339587155e-14,2.75607375759758e-12
"ENSSSCG00000011356","UQCRC1","protein_coding",3,18.6434974659839,2.64205093969948e-14,2.79782185968592e-12
"ENSSSCG00000002825",NA,"protein_coding",5,34.4076643728011,2.83155467862533e-14,2.97781912374881e-12
"ENSSSCG00000017668","VMP1","protein_coding",4,19.7515707857133,2.86611606580856e-14,2.99352081421334e-12
"ENSSSCG00000008529","YPEL5","protein_coding",2,12.7954959762114,2.94947904627659e-14,3.05963305963753e-12
"ENSSSCG00000039119","PDXDC1","protein_coding",5,26.7618919983701,3.00348605225623e-14,3.09460532505779e-12
"ENSSSCG00000012247","ATP6AP2","protein_coding",3,20.1474757676079,3.36834548360293e-14,3.44724162949404e-12
"ENSSSCG00000012247","ATP6AP2","protein_coding_CDS_not_defined",3,20.1474757676079,3.36834548360293e-14,3.44724162949404e-12
"ENSSSCG00000009249","HNRNPD","protein_coding",3,20.4046312434601,3.52079684847237e-14,3.57924207615701e-12
"ENSSSCG00000011121",NA,"protein_coding",3,7.01232748676271,4.02128569233591e-14,4.06096592863777e-12
"ENSSSCG00000014264","HINT1","protein_coding",2,14.7968128476348,4.09164690229386e-14,4.09505923099106e-12
"ENSSSCG00000009944","CORO1C","protein_coding",2,13.1102812886375,4.13016216707062e-14,4.09505923099106e-12
"ENSSSCG00000017042","UBLCP1","protein_coding",2,13.174486702835,4.13560968963619e-14,4.09505923099106e-12
"ENSSSCG00000040885",NA,"protein_coding",2,9.81342404773509,4.39957901700014e-14,4.3283342213055e-12
"ENSSSCG00000023991","RIT1","protein_coding",3,21.8557180249256,5.15291860775953e-14,5.03697793908495e-12
"ENSSSCG00000004382","SEC63","protein_coding",3,19.8203489090344,5.20801558895374e-14,5.05840953604813e-12
"ENSSSCG00000006604","CRNN","protein_coding",3,11.4260565301459,5.74175975820979e-14,5.54152497170513e-12
"ENSSSCG00000004480","COX7A2","protein_coding",3,18.7273658165759,6.23146656963347e-14,5.9763291648013e-12
"ENSSSCG00000006983","CNOT7","protein_coding",4,23.1998233882635,6.66434186451896e-14,6.3515343182531e-12
"ENSSSCG00000011506","UBA3","protein_coding",4,15.2471951892034,6.73617135374394e-14,6.38011658218891e-12
"ENSSSCG00000028655","RAB18","protein_coding",3,18.7202049445285,7.24258897884227e-14,6.81742218138060e-12
"ENSSSCG00000030053","ARCN1","protein_coding",2,15.2675699727697,7.49562061370204e-14,7.01231403302714e-12
"ENSSSCG00000036385","BET1","protein_coding",3,13.8475188190362,7.77716207625429e-14,7.20596787693243e-12
"ENSSSCG00000038359",NA,"protein_coding",3,19.718313403648,7.79713226896092e-14,7.20596787693243e-12
"ENSSSCG00000007485","BCAS1","protein_coding",7,31.4398822740602,8.07213658020546e-14,7.41518136816584e-12
"ENSSSCG00000026294","GMFB","protein_coding",3,13.6355792712633,9.17090244838919e-14,8.37407733146627e-12
"ENSSSCG00000031781","PSMB10","protein_coding",3,17.1113295635849,9.8094118229871e-14,8.8748740567041e-12
"ENSSSCG00000037213","TRAPPC3","protein_coding",4,22.7442606024337,9.83575129899005e-14,8.8748740567041e-12
"ENSSSCG00000028827","PARVA","protein_coding",3,20.3440417441645,1.02653261396568e-13,9.20799754727218e-12
"ENSSSCG00000002426","ZC3H14","protein_coding",6,31.7240868089242,1.17230171707367e-13,1.04540519787465e-11
"ENSSSCG00000001779","ZFAND6","protein_coding",3,16.8141789417552,1.4231534852686e-13,1.26172485446865e-11
"ENSSSCG00000008509","RASGRP3","protein_coding",2,4.82136411696243,1.49885364596493e-13,1.32115718192597e-11
"ENSSSCG00000016521","DGKI","protein_coding",2,3.81780380309046,1.60516712798431e-13,1.40673526061108e-11
"ENSSSCG00000010243","CCAR1","protein_coding",4,22.1830132358005,1.66556526265459e-13,1.44307981194431e-11
"ENSSSCG00000028132","NAA20","protein_coding",4,23.6252375466444,1.6608298451098e-13,1.44307981194431e-11
"ENSSSCG00000024144",NA,"protein_coding",4,22.601665351584,1.84996550948359e-13,1.59379231944154e-11
"ENSSSCG00000062888","YWHAE","protein_coding",2,14.777285995057,2.03058090479006e-13,1.73956900096312e-11
"ENSSSCG00000039985","CES1","protein_coding",3,14.4129430370052,2.12848422559073e-13,1.81325452268341e-11
"ENSSSCG00000001696",NA,"protein_coding",3,15.9739452860029,2.15049240441752e-13,1.82182548194237e-11
"ENSSSCG00000039309","YIPF5","protein_coding",3,14.3246774274755,2.27578509548403e-13,1.9173175094495e-11
"ENSSSCG00000026230","SRP19","protein_coding",3,15.3322382275354,2.33609394012951e-13,1.9573129941228e-11
"ENSSSCG00000024111","SCGB3A2","protein_coding",2,12.9429848730548,2.43630349053962e-13,2.02469262250609e-11
"ENSSSCG00000008265","DOK1","protein_coding",1,6.56448933721413,2.44306802112348e-13,2.02469262250609e-11
"ENSSSCG00000009746",NA,"protein_coding",2,16.1870389635328,2.5416668707943e-13,2.09502043852661e-11
"ENSSSCG00000009334","HSPH1","protein_coding",4,18.2466166862047,2.59199411347872e-13,2.12501710948586e-11
"ENSSSCG00000000058","SNU13","protein_coding",3,19.496214389087,2.82123735850457e-13,2.30059082779873e-11
"ENSSSCG00000008222","CHMP3","protein_coding",3,18.952048894091,2.83634670475869e-13,2.30060909047156e-11
"ENSSSCG00000037808",NA,"protein_coding",6,43.1539684472543,2.85655840532919e-13,2.30474386893465e-11
"ENSSSCG00000011662","COPB2","protein_coding",4,25.007873731585,2.9611340870052e-13,2.37654387856539e-11
"ENSSSCG00000022372","SLC6A14","protein_coding",3,13.1853271710625,3.23015879598728e-13,2.57888437068116e-11
"ENSSSCG00000023604","LAP3","protein_coding",2,16.4321193200667,3.28336872285948e-13,2.60771300285855e-11
"ENSSSCG00000037274","PTMA","protein_coding",2,18.2742706488688,3.6162751257063e-13,2.85723209284432e-11
"ENSSSCG00000017915","VMO1","protein_coding",2,11.2595226760788,3.69680120783643e-13,2.90580008341740e-11
"ENSSSCG00000006063","PABPC1","protein_coding",4,32.9462864042519,3.76802817952804e-13,2.94659803639093e-11
"ENSSSCG00000015298","SRI","protein_coding",3,19.549791191516,3.81025762143591e-13,2.96441930965695e-11
"ENSSSCG00000005277","GCNT1","protein_coding",1,6.71976438394732,3.86073646017654e-13,2.98844519194071e-11
"ENSSSCG00000008641","ADAM17","protein_coding",4,21.0560376031051,4.29384785311618e-13,3.30691342990751e-11
"ENSSSCG00000011961","TFG","protein_coding",4,25.5223107723726,4.50354357666694e-13,3.45098170857257e-11
"ENSSSCG00000009844","HSPB8","protein_coding",2,12.4837827010712,5.13869045481314e-13,3.91799453727228e-11
"ENSSSCG00000004454","ME1","protein_coding",3,14.9174028901479,5.33966628643375e-13,4.05097369163324e-11
"ENSSSCG00000016867","CCDC152","protein_coding",1,3.65160863731672,5.51314875752825e-13,4.1618814556212e-11
"ENSSSCG00000027139","FYTTD1","protein_coding",3,19.3964195183437,5.66062471924543e-13,4.25216090363417e-11
"ENSSSCG00000014073","HEXB","protein_coding",3,16.9426766317475,6.09483317586692e-13,4.55588779896052e-11
"ENSSSCG00000040470","RPS20","protein_coding",2,19.5976988019619,6.24413433013781e-13,4.6447221658669e-11
"ENSSSCG00000030653","GANAB","protein_coding",3,21.3830613881078,6.64678722945696e-13,4.92023584766938e-11
"ENSSSCG00000024316","COX5A","protein_coding",2,14.7445545551106,7.20201630159501e-13,5.30548534217499e-11
"ENSSSCG00000015443","DLD","protein_coding",3,17.6180348271374,7.34127608103467e-13,5.38207302690854e-11
"ENSSSCG00000033537",NA,"lncRNA",3,22.9181226294522,7.51780046077014e-13,5.48511670939158e-11
"ENSSSCG00000012163","RPS6KA3","protein_coding",5,25.3853515338468,7.83506456580464e-13,5.68937616971214e-11
"ENSSSCG00000028509","RBM8A","protein_coding",2,13.5772276390598,8.38538424775343e-13,6.06012911819867e-11
"ENSSSCG00000039426","FSTL1","protein_coding",5,23.4309210719986,8.46910159413423e-13,6.09176085891287e-11
"ENSSSCG00000040546","PXN","protein_coding",4,21.9759089298021,8.52404634538475e-13,6.1024968413508e-11
"ENSSSCG00000005204","RANBP6","protein_coding",2,13.020307897806,9.32096508431683e-13,6.64184096124988e-11
"ENSSSCG00000004392",NA,"protein_coding",2,14.4757316250213,9.40011510417435e-13,6.66708628946766e-11
"ENSSSCG00000017015","RARS1","protein_coding",2,13.5365684567601,1.0282288756402e-12,7.25901024288769e-11
"ENSSSCG00000035209","ANP32E","protein_coding",3,15.747062196017,1.0997794782617e-12,7.72835818618099e-11
"ENSSSCG00000023423","UBALD2","protein_coding",1,8.07332523698576,1.18379507117096e-12,8.28059222031469e-11
"ENSSSCG00000030197","CD2AP","protein_coding",4,23.0635874570175,1.18974488086084e-12,8.2842099033091e-11
"ENSSSCG00000016704",NA,"protein_coding",1,3.23574793360292,1.21986189703857e-12,8.45530639451869e-11
"ENSSSCG00000010334","SFTPD","protein_coding",1,5.03399014714434,1.25007085554797e-12,8.62548890328099e-11
"ENSSSCG00000022222","MTX2","protein_coding",2,9.0217585502878,1.27762042354461e-12,8.7758710984828e-11
"ENSSSCG00000007695",NA,"protein_coding",1,6.45735527022579,1.32222380977432e-12,9.04152057186033e-11
"ENSSSCG00000021333","PAK4","protein_coding",2,13.7726997914802,1.3376159091269e-12,9.0980358587084e-11
"ENSSSCG00000015943","GORASP2","protein_coding",4,22.7712642441781,1.34242118710039e-12,9.0980358587084e-11
"ENSSSCG00000028612","PTPRS","protein_coding",5,30.0048332180802,1.40637796814141e-12,9.48931753813645e-11
"ENSSSCG00000012459","APOOL","protein_coding",5,22.984537581223,1.44226679013821e-12,9.6492479393174e-11
"ENSSSCG00000017137","METRNL","protein_coding",2,12.3131619774444,1.44273626478088e-12,9.6492479393174e-11
"ENSSSCG00000004537","TXNL1","protein_coding",4,22.1422065840339,1.47497527823231e-12,9.8217895274081e-11
"ENSSSCG00000006644","CERS2","protein_coding",2,14.6522367999115,1.5171289680756e-12,1.00585650583413e-10
"ENSSSCG00000029484","EMB","protein_coding",2,10.0302922865348,1.534076263064e-12,1.01268956430575e-10
"ENSSSCG00000037267","MAX","protein_coding",5,27.8753467169269,1.56838891760092e-12,1.03073077277831e-10
"ENSSSCG00000002235","LPCAT4","protein_coding",2,13.0920953527786,1.57492471675091e-12,1.03073077277831e-10
"ENSSSCG00000017478","RAPGEFL1","protein_coding",2,12.4230998767124,1.58228425188184e-12,1.031121904143e-10
"ENSSSCG00000009010","ARFIP1","protein_coding",4,23.3692713968738,1.62507998571228e-12,1.05450402987773e-10
"ENSSSCG00000010026","PIK3IP1","protein_coding",2,14.5894683649363,1.65401755561185e-12,1.06873363159005e-10
"ENSSSCG00000036924","PSMA4","protein_coding",3,19.3091871311472,1.71165623823691e-12,1.10130995683015e-10
"ENSSSCG00000006037","OXR1","protein_coding",6,25.6675714660316,1.72309215179475e-12,1.10400975725707e-10
"ENSSSCG00000013349","HTATIP2","protein_coding",3,15.7720338226748,1.81817675996866e-12,1.16005763233314e-10
"ENSSSCG00000002004","PSME2","protein_coding",2,13.7984181885923,1.850466611114e-12,1.17574022303656e-10
