"target_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","target_id.1","ens_gene","ext_gene","gene_label","significant"
"ENSSSCT00000028591.4",1.01543449840737,5.00065307762409,10.3513951022932,1.85280116991728e-12,1.78663751780679e-10,18.2594928493379,"ENSSSCT00000028591.4","ENSSSCG00000028943","ECH1","ECH1","Significant"
"ENSSSCT00000015011.5",1.04542349477294,3.748475366064,10.3063689157987,2.09002753562786e-12,1.93040390287849e-10,18.2357610851283,"ENSSSCT00000015011.5","ENSSSCG00000013737","RNASEH2A","RNASEH2A","Significant"
"ENSSSCT00000060245.3",1.01251225721747,3.69732759148666,10.2999696944899,2.12616818941039e-12,1.94723560807686e-10,18.2216436999848,"ENSSSCT00000060245.3","ENSSSCG00000024279","ZMAT5","ZMAT5","Significant"
"ENSSSCT00000001168.4",-2.06404748986749,4.22625779404684,-10.283604691724,2.22151444481276e-12,2.01195158218543e-10,18.1590624820784,"ENSSSCT00000001168.4","ENSSSCG00000001073","TPMT","TPMT","Significant"
"ENSSSCT00000058795.3",-1.01668061098867,6.12669359710914,-10.3482154974111,1.8686154875847e-12,1.78663751780679e-10,18.1469807260898,"ENSSSCT00000058795.3","ENSSSCG00000038534","TSR1","TSR1","Significant"
"ENSSSCT00000007336.4",1.46531667930279,3.94261804404797,10.2300658250104,2.56497484150819e-12,2.27251194925362e-10,18.0313093092157,"ENSSSCT00000007336.4","ENSSSCG00000006697","ACP6","ACP6","Significant"
"ENSSSCT00000035058.4",1.01805322482433,2.18765247590487,10.2845027596719,2.2161709146436e-12,2.01195158218543e-10,17.9729833175837,"ENSSSCT00000035058.4","ENSSSCG00000012532","TCEAL1","TCEAL1","Significant"
"ENSSSCT00000019553.4",1.10734350631177,3.31482919348093,10.2001208371167,2.78018736913475e-12,2.43015322760221e-10,17.9589856556558,"ENSSSCT00000019553.4","ENSSSCG00000017968","CNTROB","CNTROB","Significant"
"ENSSSCT00000009171.5",1.01783980955477,4.24409735077829,10.1795951732941,2.93824371515825e-12,2.52766485723007e-10,17.8688664488637,"ENSSSCT00000009171.5","ENSSSCG00000008376","COMMD1","COMMD1","Significant"
"ENSSSCT00000084466.1",1.19042598937825,1.6429829999448,10.3235902184024,1.99584236104771e-12,1.86989782585057e-10,17.849063520221,"ENSSSCT00000084466.1","ENSSSCG00000049100",NA,"ENSSSCG00000049100","Significant"
"ENSSSCT00000093512.1",-1.01627310225007,11.8982823434692,-10.3135841183245,2.05002790712437e-12,1.91516074165854e-10,17.7634520458249,"ENSSSCT00000093512.1","ENSSSCG00000053832","S100A2","S100A2","Significant"
"ENSSSCT00000077477.2",1.27229727416041,3.08341612392878,10.1004897278173,3.63797356206458e-12,3.02582882697841e-10,17.6802599130457,"ENSSSCT00000077477.2","ENSSSCG00000055235","COQ8B","COQ8B","Significant"
"ENSSSCT00000094917.1",-1.14404100349416,5.02724873575854,-10.141056984959,3.26016502474824e-12,2.75374146287284e-10,17.6774458956298,"ENSSSCT00000094917.1","ENSSSCG00000040207","P2RY2","P2RY2","Significant"
"ENSSSCT00000064991.3",-1.75600799633187,3.31304721238713,-10.0796764019646,3.8488190026345e-12,3.14503495643848e-10,17.6404990880591,"ENSSSCT00000064991.3","ENSSSCG00000006002","CCN3","CCN3","Significant"
"ENSSSCT00000054383.3",1.57041168409212,1.2615023373663,10.3419016310925,1.90042729326031e-12,1.80610051987418e-10,17.5885529919077,"ENSSSCT00000054383.3","ENSSSCG00000031531","TSPAN10","TSPAN10","Significant"
"ENSSSCT00000039723.2",1.51685793016915,1.05859537425805,10.3880654628662,1.6799658122673e-12,1.65588131744972e-10,17.5680486444101,"ENSSSCT00000039723.2","ENSSSCG00000003828","FGGY","FGGY","Significant"
"ENSSSCT00000064299.2",-1.23787664459139,4.87291325145049,-10.0937370180435,3.70506022156487e-12,3.06598435187566e-10,17.5672656165234,"ENSSSCT00000064299.2","ENSSSCG00000033539","CRYBG2","CRYBG2","Significant"
"ENSSSCT00000039493.1",1.15921683933902,7.14461952118167,10.151545849509,3.16914696533632e-12,2.69080384525587e-10,17.5411849393938,"ENSSSCT00000039493.1","ENSSSCG00000008397","EFEMP1","EFEMP1","Significant"
"ENSSSCT00000066210.2",1.31493971771459,2.56901068389339,10.0652887238684,4.00180433666882e-12,3.22957496516708e-10,17.5284348266655,"ENSSSCT00000066210.2","ENSSSCG00000001493","PRIM2","PRIM2","Significant"
"ENSSSCT00000000876.4",-2.18116286314376,3.98509358990669,-10.0325968318597,4.3728472501921e-12,3.45211408584172e-10,17.514266116864,"ENSSSCT00000000876.4","ENSSSCG00000000807","SLC38A1","SLC38A1","Significant"
"ENSSSCT00000068944.2",-1.64638360229499,2.31200664959974,-10.0924778696002,3.7177081941626e-12,3.06866222689817e-10,17.5098782187462,"ENSSSCT00000068944.2","ENSSSCG00000010876","DESI2","DESI2","Significant"
"ENSSSCT00000060666.3",1.10688518301133,6.46121140670904,10.1267445050415,3.38867307846506e-12,2.85397653206201e-10,17.5067176698426,"ENSSSCT00000060666.3","ENSSSCG00000028406","FOCAD","FOCAD","Significant"
"ENSSSCT00000041688.1",-4.76579775815577,2.6046559713506,-10.3350185317835,1.93573591723518e-12,1.82935460421843e-10,17.5050776089693,"ENSSSCT00000041688.1","ENSSSCG00000032843","AHRR","AHRR","Significant"
"ENSSSCT00000065041.3",-1.15209801817925,3.91589828851975,-10.0182890899034,4.54607642647562e-12,3.5544430649595e-10,17.4628950531028,"ENSSSCT00000065041.3","ENSSSCG00000031261","RHOQ","RHOQ","Significant"
"ENSSSCT00000075810.2",-1.58937190805695,2.73087530804986,-10.0264482378334,4.44645217218972e-12,3.50174218893898e-10,17.4532858988854,"ENSSSCT00000075810.2","ENSSSCG00000007140","SMOX","SMOX","Significant"
"ENSSSCT00000079870.1",1.23841953244623,1.77362710544785,10.0741236257943,3.90714407379336e-12,3.18471313454897e-10,17.3171454255055,"ENSSSCT00000079870.1","ENSSSCG00000043560",NA,"ENSSSCG00000043560","Significant"
"ENSSSCT00000000873.6",-1.52336681428842,7.23900610104296,-10.0633955210234,4.0223906106626e-12,3.23019762241487e-10,17.294487805109,"ENSSSCT00000000873.6","ENSSSCG00000000804","ANO6","ANO6","Significant"
"ENSSSCT00000093936.1",1.02323825843088,4.20504599041144,9.95332464192819,5.4249023046296e-12,4.08579900183553e-10,17.2677486819738,"ENSSSCT00000093936.1","ENSSSCG00000002540","PPP2R5C","PPP2R5C","Significant"
"ENSSSCT00000063226.3",-1.11521266576405,3.98967720773466,-9.88258671217281,6.58021408922184e-12,4.79849879122866e-10,17.0844103704209,"ENSSSCT00000063226.3","ENSSSCG00000028536","LHFPL2","LHFPL2","Significant"
"ENSSSCT00000003406.3",-1.29988071843322,4.87877887416045,-9.88833197012772,6.47767886137225e-12,4.75671715306714e-10,17.0211259619885,"ENSSSCT00000003406.3","ENSSSCG00000003069","KCNN4","KCNN4","Significant"
"ENSSSCT00000068713.2",1.11652210542338,4.15846749218961,9.86270943532292,6.94787774815483e-12,4.95303251391393e-10,17.0201919295334,"ENSSSCT00000068713.2","ENSSSCG00000035791","SIX5","SIX5","Significant"
"ENSSSCT00000087012.2",-4.46252534417979,-1.12825720113525,-10.928714796792,4.04671098070849e-13,5.27755859260078e-11,16.9746913020026,"ENSSSCT00000087012.2","ENSSSCG00000032843","AHRR","AHRR","Significant"
"ENSSSCT00000023663.4",-1.19496438860258,5.53198343747788,-9.89232830861178,6.40731642776113e-12,4.72633811788968e-10,16.9647750911434,"ENSSSCT00000023663.4","ENSSSCG00000028019","LRRC59","LRRC59","Significant"
"ENSSSCT00000089234.2",-1.01011026251877,5.14456320210357,-9.86842198459334,6.84012384526634e-12,4.89068854936543e-10,16.9242374543439,"ENSSSCT00000089234.2","ENSSSCG00000047420","RBM12","RBM12","Significant"
"ENSSSCT00000065263.3",1.10245121970459,2.76154640914978,9.82131234688185,7.78214443929466e-12,5.37561519700769e-10,16.9177584823623,"ENSSSCT00000065263.3","ENSSSCG00000035791","SIX5","SIX5","Significant"
"ENSSSCT00000007178.4",-1.26909012841543,5.40613043385887,-9.86996055263064,6.81139404032066e-12,4.88085035803549e-10,16.907535972433,"ENSSSCT00000007178.4","ENSSSCG00000006553","UBAP2L","UBAP2L","Significant"
"ENSSSCT00000008383.5",1.03723444144074,2.31452494568878,9.84695452401602,7.25409490746196e-12,5.10826156291339e-10,16.8946275115749,"ENSSSCT00000008383.5","ENSSSCG00000021941",NA,"ENSSSCG00000021941","Significant"
"ENSSSCT00000046467.3",1.00750076683746,3.45422523449733,9.7999465305462,8.25191076503527e-12,5.65221215510945e-10,16.8919683026505,"ENSSSCT00000046467.3","ENSSSCG00000032231",NA,"ENSSSCG00000032231","Significant"
"ENSSSCT00000017206.5",1.2976836183011,4.01510706329706,9.80141413418739,8.21873912255384e-12,5.64134253372096e-10,16.8631317688891,"ENSSSCT00000017206.5","ENSSSCG00000015801","TLR3","TLR3","Significant"
"ENSSSCT00000039265.3",-1.31622141164832,2.75512703171148,-9.73933715938523,9.74775806897034e-12,6.44657006248903e-10,16.700325510215,"ENSSSCT00000039265.3","ENSSSCG00000003848","LRP8","LRP8","Significant"
"ENSSSCT00000076394.1",-1.19312967303877,5.31783882424726,-9.77846886116027,8.75324318096734e-12,5.89650290645163e-10,16.6679277465629,"ENSSSCT00000076394.1","ENSSSCG00000015866","FMNL2","FMNL2","Significant"
"ENSSSCT00000018399.5",1.29403808117239,1.55364660412227,9.84286877297944,7.33572574205793e-12,5.14834708060257e-10,16.6242427391188,"ENSSSCT00000018399.5","ENSSSCG00000016894","ARL15","ARL15","Significant"
"ENSSSCT00000046538.3",-1.41130145353925,2.87082511160796,-9.69411511304861,1.1041341484772e-11,7.18546702134745e-10,16.591897805459,"ENSSSCT00000046538.3","ENSSSCG00000003848","LRP8","LRP8","Significant"
"ENSSSCT00000007708.5",-1.4150696754062,5.91297687932884,-9.75327839197163,9.38090102674972e-12,6.25470137170037e-10,16.5362952712914,"ENSSSCT00000007708.5","ENSSSCG00000048919","PRNP","PRNP","Significant"
"ENSSSCT00000034660.2",6.37429937016021,-0.642746022257582,10.8461646354773,5.0168069119325e-13,6.17237632289234e-11,16.5291508755798,"ENSSSCT00000034660.2","ENSSSCG00000001476","HSD17B8","HSD17B8","Significant"
"ENSSSCT00000083584.2",1.35520494479734,3.20389578347041,9.63417340484051,1.30296101528719e-11,8.26910607366391e-10,16.4440419437854,"ENSSSCT00000083584.2","ENSSSCG00000017638","TSPOAP1","TSPOAP1","Significant"
"ENSSSCT00000060848.3",-1.09021199696401,5.24033427231332,-9.69092158421108,1.113904311491e-11,7.22022587909596e-10,16.4337697811443,"ENSSSCT00000060848.3","ENSSSCG00000028638","UTP4","UTP4","Significant"
"ENSSSCT00000067277.1",1.1263869777342,4.68088162400111,9.66647650547602,1.19166341925147e-11,7.65249488319714e-10,16.424435388366,"ENSSSCT00000067277.1","ENSSSCG00000027973","COG4","COG4","Significant"
"ENSSSCT00000014253.5",1.07904207929155,3.12626529673304,9.58703882594621,1.48463174881362e-11,9.23758273632044e-10,16.3185195433689,"ENSSSCT00000014253.5","ENSSSCG00000013040","TRPT1","TRPT1","Significant"
"ENSSSCT00000024863.4",1.06554885950171,2.5461457292113,9.59918857050065,1.43547182953051e-11,8.98313311516559e-10,16.2795665174563,"ENSSSCT00000024863.4","ENSSSCG00000027528","TMEM107","TMEM107","Significant"
"ENSSSCT00000003858.3",1.67273412548358,4.30106989933484,9.58987711357384,1.47299641447313e-11,9.18271034368682e-10,16.2706452633536,"ENSSSCT00000003858.3","ENSSSCG00000003472","ARHGEF19","ARHGEF19","Significant"
"ENSSSCT00000088357.1",1.33060853385631,1.62908720134887,9.673914596626,1.16743570153333e-11,7.52234656379303e-10,16.2690683202596,"ENSSSCT00000088357.1","ENSSSCG00000010817","LYPLAL1","LYPLAL1","Significant"
"ENSSSCT00000018663.5",1.22958802915782,2.18025019312119,9.62916953594943,1.32112374325644e-11,8.34765862890173e-10,16.2668062465027,"ENSSSCT00000018663.5","ENSSSCG00000017143","CEP131","CEP131","Significant"
"ENSSSCT00000052279.2",1.39850357671671,1.894154921167,9.6451063510239,1.26415563426256e-11,8.065857201467e-10,16.1967884588306,"ENSSSCT00000052279.2","ENSSSCG00000037854","L3HYPDH","L3HYPDH","Significant"
"ENSSSCT00000024403.4",1.07650188922154,3.21139974161051,9.54113675543126,1.68633431024699e-11,1.02195620541436e-09,16.193112390829,"ENSSSCT00000024403.4","ENSSSCG00000024960","PDGFC","PDGFC","Significant"
